CaseID$,CNTYNAME,STATE,FIPST,FIPCNT,ADVCH,ARMENIAN,CPRIMBAP,DUCKRIV,FREEBAP,FREEWIL,GENBAP,NNATBAP,NORTHBAP,NSNCBAP,UAFCBAP,PRIMBAP,SOUNCBAP,UNITBAP,BUDDHIST,CHRREF,CHRCONN,CHCHRIST,CHGNAGE,CHCHRSCI,CHLVGOD,CONGREG,CONGMETH,DISCIPLE,DUNKCON,DUNKPROG,EVANASS,FREECHZ,FRHICK,FRORTH,GERMEVMA,GERMEVSY,GREEKORT,JEWISH,CJCLDS,LDSREORG,LUTHAPOS,FINNNAT,FINNSYN,LUTHGEN,LUTHGSYN,LUTHTEX,LUTHHAUG,LUTHOHIO,LUTHNORF,LUTHNORW,LUTHNORS,LUTHCONF,LUTHMICH,LUTHIOWA,LUTHDAN,LUTHUNOR,LUTHSOUT,MENNON,MENNGEN,AFRMETH,AME,AMEZION,COLMETH,METHOD,METHEPIS,METHEPS,FREEMETH,METHPROT,MORAVIAN,NONSECT,OTHER,PENTNAZ,POLISH,PRESBREF,PRESBUS,PRESBUSA,COLCUMB,CUMBPRES,UNITPRES,WELSHPRS,PROTEPIS,OTHPROT,TOTPROT,REFAMER,REFUS,REFZION,CATHOLIC,SALVARMY,SERVORTH,SEVDAYAD,SPIRIT,SWEDEVAN,UNITAR,UNITBRET,UNITEVAN,UNIVER
1941,MECKLENBURG,NORTH CAROLINA,37,60,0,0,308,0,0,0,0,0,0,0,0,0,5836,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,251,0,0,5470,0,0,0,0,260,4774,0,139,0,0,50,0,0,1776,6829,2304,0,0,0,0,867,144,29182,0,0,0,665,0,0,0,0,0,0,0,0,0
1942,MITCHELL,NORTH CAROLINA,37,61,0,0,0,0,0,0,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,821,463,0,0,0,0,0,0,0,0,216,0,0,0,0,0,3,194,5674,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,MONTGOMERY,NORTH CAROLINA,37,62,0,0,0,0,0,0,0,0,0,0,0,52,1521,0,0,0,120,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0,0,0,0,140,1739,0,254,0,0,0,0,0,0,166,0,0,0,0,0,0,27,5311,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,MOORE,NORTH CAROLINA,37,63,0,0,0,0,0,0,0,0,0,0,281,0,2023,0,0,0,826,0,0,0,0,169,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2610,0,0,0,0,160,1790,0,28,0,0,0,0,0,0,2594,359,0,0,0,0,48,11,11066,0,0,0,99,0,0,0,0,0,0,0,0,0
1945,NASH,NORTH CAROLINA,37,64,0,0,18,0,0,654,0,0,0,0,0,342,5110,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,1485,0,75,0,0,0,0,0,0,239,0,0,0,0,0,138,41,8520,0,0,0,36,0,0,0,0,0,0,0,0,0
1946,NEW HANOVER,NORTH CAROLINA,37,65,0,0,0,0,0,33,0,0,0,0,0,36,2823,0,0,0,70,0,0,0,0,115,0,67,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0,3059,0,0,0,0,62,1567,0,0,0,0,0,0,0,0,1084,88,0,0,0,0,1144,239,10860,0,0,0,575,0,0,0,0,0,0,0,0,0
1947,NORTHAMPTON,NORTH CAROLINA,37,66,0,0,0,0,0,34,0,0,0,0,0,0,10314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0,0,0,2198,0,44,0,0,0,0,0,0,8,0,0,0,0,0,53,225,13529,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,ONSLOW,NORTH CAROLINA,37,67,0,0,0,0,0,197,0,0,0,0,90,194,1426,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,0,0,761,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,73,3705,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,ORANGE,NORTH CAROLINA,37,68,0,0,0,0,0,0,0,0,0,0,0,17,2488,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,0,0,0,0,1166,0,515,0,0,0,0,0,0,608,13,0,0,0,0,146,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,PAMLICO,NORTH CAROLINA,37,69,0,0,0,0,0,982,0,0,0,0,100,88,821,0,0,0,357,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,613,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,4194,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,PASQUOTANK,NORTH CAROLINA,37,70,0,0,0,0,0,0,0,0,0,0,0,44,4045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1910,0,0,0,0,247,1359,0,0,0,0,0,0,0,0,40,39,0,0,0,0,212,0,7896,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,PENDER,NORTH CAROLINA,37,71,0,0,0,0,0,89,0,0,0,0,0,16,4911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,0,0,0,0,0,392,0,0,0,0,0,0,0,0,502,25,0,0,0,0,20,57,7217,0,0,0,85,0,0,0,0,0,0,0,0,0
1953,PERQUIMANS,NORTH CAROLINA,37,72,0,0,0,0,0,0,0,0,0,0,0,0,3001,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,0,0,0,0,0,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,5276,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,PERSON,NORTH CAROLINA,37,73,0,0,288,0,0,0,0,0,0,0,0,0,4710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,1102,0,0,0,0,0,0,0,0,18,0,0,0,0,0,5,0,6323,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,PITT,NORTH CAROLINA,37,74,0,0,56,0,0,2394,0,0,0,0,1815,208,2612,0,0,0,0,0,0,0,0,40,0,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,0,0,0,0,1232,0,0,0,0,0,0,0,0,25,60,0,0,0,0,216,56,10639,0,0,0,25,0,0,0,0,0,0,0,0,0
1956,POLK,NORTH CAROLINA,37,75,0,0,0,0,0,0,0,0,0,0,0,0,1475,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,301,0,0,0,0,0,0,0,0,81,0,0,0,0,0,110,99,2245,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,RANDOLPH,NORTH CAROLINA,37,76,0,0,0,0,0,0,0,0,0,0,0,25,1476,0,0,0,1305,0,0,0,0,127,0,0,0,0,0,0,0,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,145,0,0,0,0,920,3598,0,2165,0,0,0,0,0,0,31,0,0,0,0,0,0,334,11258,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,RICHMOND,NORTH CAROLINA,37,77,0,0,8,0,0,117,0,0,0,0,0,0,1706,0,0,0,55,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898,0,0,0,0,380,2084,0,79,0,0,0,0,0,0,479,51,0,0,0,0,23,45,7106,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,ROBESON,NORTH CAROLINA,37,78,0,0,0,0,0,223,0,0,0,0,0,0,8556,0,0,0,17,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2738,0,0,0,0,1632,1478,0,0,0,0,0,0,0,0,2372,461,0,0,0,0,10,389,17916,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,ROCKINGHAM,NORTH CAROLINA,37,79,0,0,149,0,0,0,0,0,0,0,0,305,3384,0,0,0,400,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,1031,2232,0,615,0,0,0,0,0,0,485,0,0,0,0,0,251,18,9461,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,ROWAN,NORTH CAROLINA,37,80,0,0,0,0,0,0,0,0,0,0,0,33,2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,4608,0,0,1010,0,0,0,0,52,3202,0,0,0,0,25,0,0,0,1467,670,0,0,0,0,703,104,15449,0,858,0,170,0,0,0,0,0,0,0,0,0
1962,RUTHERFORD,NORTH CAROLINA,37,81,0,0,0,0,0,0,0,0,0,0,0,21,6520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,0,0,0,0,230,2401,0,75,0,0,0,0,0,0,393,0,0,0,0,0,19,157,10917,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,SAMPSON,NORTH CAROLINA,37,82,0,0,0,0,0,1459,0,0,0,0,177,74,7457,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,0,0,0,0,0,1427,0,0,0,0,0,0,0,0,301,0,0,0,0,0,35,208,11883,0,0,0,218,0,0,0,0,0,0,0,0,0
1964,SCOTLAND,NORTH CAROLINA,37,83,0,0,0,0,0,0,0,0,0,0,0,0,2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470,0,0,0,0,586,1114,0,0,0,0,0,0,0,0,612,212,0,0,0,0,12,0,6197,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,STANLY,NORTH CAROLINA,37,84,0,0,0,0,0,0,0,0,0,0,0,203,2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,1050,0,0,0,0,283,2313,0,296,0,0,0,0,0,0,197,0,0,0,0,0,0,11,7455,0,150,0,0,0,0,0,0,0,0,0,0,0
1966,STOKES,NORTH CAROLINA,37,85,0,0,288,0,0,0,0,0,0,0,0,463,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,199,1129,0,103,0,0,0,0,0,0,261,5,0,0,0,0,45,100,4120,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,SURRY,NORTH CAROLINA,37,86,0,0,112,0,0,0,0,0,0,0,0,680,2969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,402,1633,0,229,0,0,0,0,0,0,255,122,0,0,0,0,58,5,7647,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,SWAIN,NORTH CAROLINA,37,87,0,0,0,0,0,0,0,0,0,0,0,0,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,321,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,80,2161,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,TRANSYLVANIA,NORTH CAROLINA,37,88,0,0,0,0,0,0,0,0,0,0,0,0,2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,55,383,0,0,0,0,0,0,0,0,141,0,0,0,0,0,26,0,3035,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,TYRRELL,NORTH CAROLINA,37,89,0,0,0,0,0,419,0,0,0,0,0,29,1304,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2444,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,UNION,NORTH CAROLINA,37,90,0,0,0,0,0,0,0,0,0,0,0,157,5416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,30,0,0,3000,0,0,0,0,30,2886,0,328,0,0,0,0,0,0,451,159,0,0,0,0,77,70,12632,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,UNKNOWN COUNTY,NORTH CAROLINA,37,,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,0,0,0,0,357,465,0,0,0,0,976,0,0,0,0,175,0,0,0,0,0,70,1894,0,0,0,64,0,0,0,0,0,0,0,0,0
1973,VANCE,NORTH CAROLINA,37,91,0,0,0,0,0,0,0,0,0,0,0,0,4743,0,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,0,0,0,0,66,1376,0,929,0,0,0,0,0,0,320,0,0,0,0,0,255,91,9473,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,WAKE,NORTH CAROLINA,37,92,0,0,0,0,0,410,0,0,0,0,92,131,14949,0,0,0,2794,0,0,0,0,69,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1863,0,0,0,0,117,2722,0,0,0,0,0,0,0,0,440,86,0,0,0,0,966,41,24809,0,0,0,367,0,0,0,0,0,0,0,0,0
1975,WARREN,NORTH CAROLINA,37,93,0,0,0,0,0,0,0,0,0,0,0,11,7410,0,0,0,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,181,0,0,0,0,0,1382,0,55,0,0,0,0,0,0,44,0,0,0,0,0,144,9,9961,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,WASHINGTON,NORTH CAROLINA,37,94,0,0,25,0,0,284,0,0,0,0,0,137,1920,0,0,0,0,0,0,0,0,0,0,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,0,0,0,0,0,562,0,264,0,0,0,0,0,0,0,0,0,0,0,0,183,0,5384,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,WATAUGA,NORTH CAROLINA,37,95,0,0,0,0,0,0,0,0,0,0,0,69,4064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,209,786,0,0,0,0,0,0,0,0,64,0,0,0,0,0,85,25,5472,0,20,0,0,0,0,0,0,0,0,0,0,0
1978,WAYNE,NORTH CAROLINA,37,96,0,0,0,0,0,1557,0,0,0,0,675,511,3020,0,0,0,0,0,0,0,0,112,0,507,0,0,0,0,0,724,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,43,2244,0,0,0,0,0,0,0,0,245,278,0,0,0,0,125,205,10943,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,WILKES,NORTH CAROLINA,37,97,0,0,0,0,0,0,0,0,0,0,0,487,6590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,522,643,0,0,0,0,0,0,0,0,116,0,0,0,0,0,54,202,8834,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,WILSON,NORTH CAROLINA,37,98,0,0,52,0,0,1101,0,0,0,0,198,578,1528,0,0,0,7,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,100,120,0,0,0,0,172,0,5668,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,YADKIN,NORTH CAROLINA,37,99,0,0,0,0,0,0,0,0,0,0,0,0,2890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,448,789,0,139,0,0,0,0,0,0,19,37,0,0,0,0,0,0,5506,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,YANCEY,NORTH CAROLINA,37,100,0,0,0,0,0,719,0,0,0,0,0,0,2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,866,0,44,0,0,0,0,0,0,153,164,0,0,0,0,0,54,4938,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,ADAMS,NORTH DAKOTA,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,BARNES,NORTH DAKOTA,38,2,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1683,30,0,69,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,532,3648,0,0,0,2283,0,0,0,0,0,0,0,0,0
1985,BENSON,NORTH DAKOTA,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2226,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,37,0,0,0,0,244,0,0,0,0,0,282,3065,0,0,0,1702,0,0,0,0,0,0,0,0,0
1986,BILLINGS,NORTH DAKOTA,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,267,0,0,0,0,0,0,0,0,0
1987,BOTTINEAU,NORTH DAKOTA,38,5,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,451,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,51,0,0,0,0,407,0,0,0,0,0,204,3136,0,0,0,1538,0,0,0,0,0,0,0,0,0
1988,BOWMAN,NORTH DAKOTA,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,BURKE,NORTH DAKOTA,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,BURLEIGH,NORTH DAKOTA,38,8,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,51,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,263,1040,0,0,0,1094,0,0,0,0,0,0,0,0,0
1991,CASS,NORTH DAKOTA,38,9,0,0,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2951,100,0,531,0,0,0,0,0,0,0,0,0,0,1124,0,0,0,0,0,0,0,0,0,0,703,0,0,0,0,0,1991,8371,0,0,0,2459,0,0,0,0,0,0,0,0,0
1992,CAVALIER,NORTH DAKOTA,38,10,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,120,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,220,2450,0,0,0,2681,0,0,0,0,0,0,0,0,0
1993,DICKEY,NORTH DAKOTA,38,11,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,217,0,85,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,154,1324,0,0,0,360,0,0,0,0,0,0,0,0,0
1994,DIVIDE,NORTH DAKOTA,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,DUNN,NORTH DAKOTA,38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0,0,0,0,0,0
1996,EDDY,NORTH DAKOTA,38,14,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,40,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,223,635,0,0,0,455,0,0,0,0,0,0,0,0,0
1997,EMMONS,NORTH DAKOTA,38,15,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,35,0,132,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,317,779,0,0,0,2253,0,0,0,0,0,0,0,0,0
1998,FOSTER,NORTH DAKOTA,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,45,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,860,0,0,0,686,0,0,0,0,0,0,0,0,0
1999,GOLDEN VALLEY,NORTH DAKOTA,38,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,GRAND FORKS,NORTH DAKOTA,38,18,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4787,171,0,0,0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,0,0,0,0,0,806,0,0,0,0,0,623,7556,0,0,0,2467,0,0,0,0,0,0,0,0,0
2001,GRANT,NORTH DAKOTA,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,GRIGGS,NORTH DAKOTA,38,20,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,46,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,45,1382,0,0,0,127,0,0,0,0,0,0,0,0,0
